 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11645763;"Autodefensa feminista. Cuerpo, mente y emoción";"";"1";"1";"J";"14/4/2022;";"2022-04-07 00:00:00.0";"2022-06-16 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c4ff98f58fdf710VgnVCM2000001f4a900aRCRD";"Autodefensa feminista. Cuerpo, mente y emoción";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7807dad2993c8710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad María Zambrano. Chamberí";"1";"CALLE";"ANDRES MELLADO";"44";"CHAMBERI";"GAZTAMBIDE";"28015";"439412";"4476170";"40.433958260960964";"-3.7143358486689415";"/contenido/actividades/ActividadesDeportivas";"";
11640510;"Autodefensa verbal para contestar a situaciones machistas";"";"1";"0";"";"";"2022-04-19 00:00:00.0";"2022-04-19 23:59:00.0";"17:00";"¿Cuántas veces no hemos sabido responder ante situaciones machistas que nos indignan y molestan, además de sentirnos culpables por ello?En este taller realizaremos técnicas y ejercicios, verbales y corporales que nos ayudarán a decir no y poner límites y así poner en práctica la autodefensa feminista. Actividad dirigida a mujeres.  Martes 19 de abril, de 17 a 18:30 h.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4461684c180df710VgnVCM1000001d4a900aRCRD";"I Jornadas sobre acoso callejero y autodefensa para mujeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab75e3ef19788710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=63431203d9e85110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Lourdes Hernández. Carabanchel";"1";"CALLE";"COMANDANTE FONTANES";"8";"CARABANCHEL";"SAN ISIDRO";"28019";"438758";"4471886";"40.395326406887946";"-3.721622686264932";"/contenido/actividades/CursosTalleres";"";
11586566;"Autoestima y género (nivel II): las herramientas";"";"1";"1";"J";"14/4/2022;";"2022-03-31 00:00:00.0";"2022-04-28 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a664b80d15be710VgnVCM2000001f4a900aRCRD";"Autoestima y género (nivel II): las herramientas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9730f8d73a00710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor. Villaverde";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/EnLinea";"/usuario/Mujeres";
11633917;"Aventuras en el bosque, la fiesta de la amistad";"";"1";"0";"";"";"2022-04-24 00:00:00.0";"2022-04-24 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=084859a942caf710VgnVCM1000001d4a900aRCRD";"Aventuras en el bosque, la fiesta de la amistad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38478510edbaf710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"1,5";"CALLE";"ENRIQUE D'ALMONTE";"1";"SALAMANCA";"FUENTE DEL BERRO";"28028";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"/contenido/actividades/TeatroPerformance";"/usuario/Niños,/usuario/Familias";
11633903;"Aventuras piratas";"";"1";"0";"";"";"2022-04-24 00:00:00.0";"2022-04-24 23:59:00.0";"12:00";"Lugar: Explanada del Ensanche de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=62cf90a98fbaf710VgnVCM2000001f4a900aRCRD";"Aventuras piratas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23cc90a98fbaf710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/TeatroPerformance";"/usuario/Niños";
11092984;"Aves en familia";"";"1";"0";"";"";"2022-04-17 00:00:00.0";"2022-04-17 23:59:00.0";"10:30";"Sendas guiadas. Se realizarán diversos itinerarios dentro del Monte del Pardo y Parque Regional de la Cuenca alta del río Manzanares, donde se darán a conocer flora, fauna y elementos característicos de dicho entorno.  Horario:de 10:30 a 13 horas  Dirigido a familias con menores a partir de 8 años    Número de plazas: 20     Es necesario la reserva previa mediante preinscripción para participar en esta actividad.     Desplazamiento a cargo del participante.     Información y reserva: En el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico cinmontecarmelo@yahoo.com                   Información y reserva en el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico  cinmontecarmelo@yahoo.com";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6f85101fc14f610VgnVCM2000001f4a900aRCRD";"Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Febrero";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"1";"AVENIDA";"SANTUARIO DE VALVERDE";"77";"FUENCARRAL-EL PARDO";"EL GOLOSO";"28049";"441567";"4484969";"40.51337745339972";"-3.6897406722711366";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Niños,/usuario/Familias";
11093195;"Aves en familia";"";"1";"0";"";"";"2022-04-23 00:00:00.0";"2022-04-23 23:59:00.0";"10:00";"Sendas guiadas. Se realizarán diversos itinerarios dentro del Monte del Pardo y Parque Regional de la Cuenca alta del río Manzanares, donde se darán a conocer flora, fauna y elementos característicos de dicho entorno.  Horario:de 10 a 12:30 horas  Dirigido a familias con menores a partir de 8 años   Número de plazas: 20     Es necesario la reserva previa mediante preinscripción para participar en esta actividad.    La senda tendrá un autocar para el desplazamiento de los participantes desde el CIN hasta el comienzo de la senda y vuelta. Información y reserva en el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico  cinmontecarmelo@yahoo.com";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68fd6f20d224f610VgnVCM1000001d4a900aRCRD";"Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Febrero";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"1";"AVENIDA";"SANTUARIO DE VALVERDE";"77";"FUENCARRAL-EL PARDO";"EL GOLOSO";"28049";"441567";"4484969";"40.51337745339972";"-3.6897406722711366";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Niños,/usuario/Familias";
11638604;"Azul";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-03-15 00:00:00.0";"2022-04-19 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2747e1d72f0cf710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1087cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Cánovas del Castillo (Usera)";"1";"CALLE";"JULIO AGUIRRE";"10";"USERA";"ALMENDRALES";"28026";"440579";"4470866";"40.38626143332092";"-3.7000825227295007";"/contenido/actividades/Exposiciones";"";
11592377;"Bailando con periódicos en la Hemeroteca municipal";"";"1";"0";"";"";"2022-05-24 00:00:00.0";"2022-05-24 23:59:00.0";"18:30";"Seas o no eres lector de la prensa, periódicos y/o revistas, si te interesa la historia de Madrid no puedes perderte esta interesante conferencia en la que se hablará del desarrollo urbano de Madrid, del Cuartel del Conde Duque y de los fondos y servicios de la Hemeroteca Municipal.   La charla la imparte Guadalupe Castro Lenza, Licenciada en Filosofía y Letras por la UAM (Especialidades en Geografía y en Hª del Arte), quien ha desarrollado su trayectoria profesional en Bibliotecas de instituciones como el CSIC, el Museo de Arte Contemporáneo Esteban Vicente de Segovia, y el Thyssen Bornemisza. Actualmente trabaja en la Hemeroteca Municipal de Madrid y fruto de la inquietud de dar a conocer esta institución a la ciudanía presenta esta conferencia cuyo formato es un encuentro participativo con público. Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f01f1c78563de710VgnVCM1000001d4a900aRCRD";"Bailando con periódicos en la Hemeroteca municipal";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b0b1c78563de710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán)";"1,6";"CALLE";"FRANCOS RODRIGUEZ";"67";"TETUAN";"BELLAS VISTAS";"28039";"439755";"4478779";"40.45749513485957";"-3.710539712535917";"";"";
11592357;"Bailando con periódicos en la Hemeroteca municipal";"";"1";"0";"";"";"2022-04-19 00:00:00.0";"2022-04-19 23:59:00.0";"18:30";"Descubre la historia de la Hemeroteca Municipal, Institución algunas veces desconocida pero al alcance de todos los ciudadanos. De la mano de Guadalupe Castro aprovecha esta oportunidad única para bucear en la historia de tu ciudad y de España de una manera diferente. Inscripción previa a través de formulario web.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce6e1c78563de710VgnVCM1000001d4a900aRCRD";"Bailando con periódicos en la Hemeroteca Municipal";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b0b1c78563de710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82ce995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ciudad Lineal (Ciudad Lineal)";"1,6";"CALLE";"HERMANOS GARCIA NOBLEJAS";"14";"CIUDAD LINEAL";"PUEBLO NUEVO";"28037";"445948";"4476395";"40.43644651057092";"-3.6372924261150033";"";"";
11632369;"Bailando entre versos";"";"1";"0";"";"";"2022-04-29 00:00:00.0";"2022-04-29 23:59:00.0";"19:00";"Danza Safran  Sinopsis: Un espectáculo en el que la poesía y la danza van guiando al espectador por un camino lleno de emociones, desde los orígenes de la tierra hasta el amor. Duración: 60 min. Edad recomendada: todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af81db4ca3c9f710VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural José de Espronceda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0cadb09d4be710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural José de Espronceda (Tetuán)";"2";"CALLE";"ALMANSA";"9";"TETUAN";"BELLAS VISTAS";"28039";"440258";"4477792";"40.44863106357685";"-3.7045265016586013";"/contenido/actividades/DanzaBaile";"";
11628100;"Bailar por el Placer de Vivir";"";"1";"0";"";"";"2022-04-02 00:00:00.0";"2022-04-02 23:59:00.0";"19:00";"Escuela Bolera Guillermina de Bedoya.  Disfrutaremos de una bonita tarde, con el espectáculo de Guillermina de Bedoya y su cuadro de bailarines. Los amantes del Baile, la Danza y la música no se lo pueden perder.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b565811bfc8f710VgnVCM2000001f4a900aRCRD";"Actividades. Centro Cultural Alfredo Kraus (Fuencarral - El Pardo). Febrero 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb478ad174414510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/DanzaBaile";"";
11462971;"Bailar, recordar, resistir";"";"0";"0";"";"";"2022-06-11 00:00:00.0";"2022-06-11 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2244d104569cb710VgnVCM1000001d4a900aRCRD";"Bailar, recordar, resistir";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bd9e1e2c15cb710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"11";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/CursosTalleres";"";
